Fecha,BrilloSolar,Precipitacion,temperaturaMedia,temperaturaMinima,temperaturaMaxima,AmplitudTermica
2010-07-12,,3.2,17.8,15,20.6,5.6
2010-07-13,,14.5,17.4,14.2,20.6,6.4
2010-07-14,,16.5,19,16.2,21.8,5.6
2010-07-15,,14,16.7,15,18.4,3.4
2010-07-16,,4,16.6,15.2,18,2.8
2010-07-17,,0,17.4,14.8,20,5.2
2010-07-18,,0.3,17.4,14.8,20,5.2
2010-07-19,,0,18.1,13.8,22.4,8.6
2010-07-20,,1,18.7,15.4,22,6.6
2010-07-21,,17,18.5,14.8,22.2,7.4
2010-07-22,,0,20.3,17.2,23.4,6.2
2010-07-23,,0,19,15.8,22.2,6.4
2010-07-24,,1,19.7,16.2,23.2,7
2010-07-25,,11.1,19.1,14.6,23.6,9
2010-07-26,,17.8,18.7,15.2,22.2,7
2010-07-27,,0,18.9,15.4,22.4,7
2010-07-28,,0,19.2,16,22.4,6.4
2010-07-29,,0,17.6,14.2,21,6.8
2010-07-30,,1.6,18,15.2,20.8,5.6
2010-07-31,,20,17.6,15.4,19.8,4.4
2010-08-01,,5.2,17.9,15.6,20.2,4.6
2010-08-02,,0,19.1,16,22.2,6.2
2010-08-03,,1,17.7,15.8,19.6,3.8
2010-08-04,,0,18.4,12.4,24.4,12
2010-08-05,,0,20.5,16.6,24.4,7.8
2010-08-06,,0,17.7,13.6,21.8,8.2
2010-08-07,,,17.7,13.8,21.6,7.8
2010-08-08,,1.8,17.8,14.6,21,6.4
2010-08-09,,0,17.5,13,22,9
2010-08-10,,0,20.2,17.4,23,5.6
2010-08-11,,0,19.8,15.8,23.8,8
2010-08-12,,0,18,15.8,20.2,4.4
2010-08-13,,0,19.8,16.4,23.2,6.8
2010-08-14,,0,17.3,14.2,20.4,6.2
2010-08-15,,0.3,18.1,16,20.2,4.2
2010-08-16,,0,16.6,13.6,19.6,6
2010-08-17,,0,18.1,14.2,22,7.8
2010-08-18,,0.6,18.9,16.4,21.4,5
2010-08-19,,1.7,18.4,15.2,21.6,6.4
2010-08-20,,0,17.5,14,21,7
2010-08-21,,0,17.4,13.6,21.2,7.6
2010-08-22,,0,17.9,15,20.8,5.8
2010-08-23,,0,19,16.4,21.6,5.2
2010-08-24,,0.3,18.7,14.6,22.8,8.2
2010-08-25,,0.3,19,16,22,6
2010-08-26,,0.5,18.7,16.2,21.2,5
2010-08-27,,22.4,18.7,16.4,21,4.6
2010-08-28,,0,19.9,17,22.8,5.8
2010-08-29,,0,18.8,15.2,22.4,7.2
2010-08-30,,0.4,18.1,15.6,20.6,5
2010-08-31,,10.5,17.8,15.6,20,4.4
2010-09-01,,16.9,17.05,16,18.1,2.1
2010-09-02,,0,18.9,15.6,22.2,6.6
2010-09-03,,0,17.9,15,20.8,5.8
2010-09-04,,0.2,17.5,15.4,19.6,4.2
2010-09-05,,7,18.2,13.4,23,9.6
2010-09-06,,7.5,19.3,17.8,20.8,3
2010-09-07,,4,17,13.2,20.8,7.6
2010-09-08,,0.5,18.3,13.8,22.8,9
2010-09-09,,0,16.9,13.4,20.4,7
2010-09-10,,0,18.4,13.2,23.6,10.4
2010-09-11,,0,18.6,17.6,19.6,2
2010-09-12,,0,19.6,15.2,24,8.8
2010-09-13,,0,19,14.8,23.2,8.4
2010-09-14,,4,20.5,17.2,23.8,6.6
2010-09-15,,0.2,18.8,15,22.6,7.6
2010-09-16,,4.5,20.3,16.2,24.4,8.2
2010-09-17,,0.5,19.1,16,22.2,6.2
2010-09-18,,0,19.5,15,24,9
2010-09-19,,7.5,19.2,15.8,22.6,6.8
2010-09-20,,0.5,17,15,19,4
2010-09-21,,0,16.3,13.2,19.4,6.2
2010-09-22,,5,17.4,14.6,20.2,5.6
2010-09-23,,4.5,17.2,15.2,19.2,4
2010-09-24,,3,17.6,14.8,20.4,5.6
2010-09-25,,1.1,17.5,14.8,20.2,5.4
2010-09-26,,3,17.8,14.6,21,6.4
2010-09-27,,4,17.5,15.2,19.8,4.6
2010-09-28,,4.5,18.6,14.8,22.4,7.6
2010-09-29,,1,,,,
2010-09-30,,0.5,18.7,15,22.4,7.4
2010-10-01,,0,19.5,16,23,7
2010-10-02,,0.5,19.8,15.4,24.2,8.8
2010-10-03,,12.3,18.7,14.8,22.6,7.8
2010-10-04,,3,17.3,15.4,19.2,3.8
2010-10-05,,3,18.9,15.4,22.4,7
2010-10-06,,0,19.2,16,22.4,6.4
2010-10-07,,0,20.5,17,24,7
2010-10-08,,9.5,17.8,16.6,19,2.4
2010-10-09,,0,20.1,16,24.2,8.2
2010-10-10,,0,18.3,16.4,20.2,3.8
2010-10-11,,0,22.6,19.8,25.4,5.6
2010-10-12,,0,21,17.2,24.8,7.6
2010-10-13,,0,20.3,16,24.6,8.6
2010-10-14,,0,16.6,12.8,20.4,7.6
2010-10-15,,0,18.4,15.4,21.4,6
2010-10-16,,0.7,17.5,15.2,19.8,4.6
2010-10-17,,35,18.1,16.2,20,3.8
2010-10-18,,11.5,17.1,15.2,19,3.8
2010-10-19,,1,17.4,13.8,21,7.2
2010-10-20,,0,17.1,14.2,20,5.8
2010-10-21,,2.1,17.3,15.6,19,3.4
2010-10-22,,6,17.2,15.4,19,3.6
2010-10-23,,32,17.7,15.6,19.8,4.2
2010-10-24,,21.5,17.1,15.4,18.8,3.4
2010-10-25,,14,18.2,15.4,21,5.6
2010-10-26,,0,17.4,14.4,20.4,6
2010-10-27,,4,18.4,16,20.8,4.8
2010-10-28,,8.5,17.7,15.2,20.2,5
2010-10-29,,33.5,18.9,16.4,21.4,5
2010-10-30,,15,16.2,15.4,17,1.6
2010-10-31,,63.1,18,15.6,20.4,4.8
2010-11-01,,7.8,17.5,15,20,5
2010-11-02,,16.5,18.8,16,21.6,5.6
2010-11-03,,13,17.9,15.6,20.2,4.6
2010-11-04,,14,19.2,16.4,22,5.6
2010-11-05,,26.5,19.2,16,22.4,6.4
2010-11-06,,1.4,17.6,15.4,19.8,4.4
2010-11-07,,11.5,18.6,16.2,21,4.8
2010-11-08,,2.8,18.3,15.8,20.8,5
2010-11-09,,30.5,,,,
2010-11-10,,2.5,17.7,15.8,19.6,3.8
2010-11-11,,7,17.7,15.2,20.2,5
2010-11-12,,11.7,18.7,15.6,21.8,6.2
2010-11-13,,7.5,17.8,15.8,19.8,4
2010-11-14,,28,,,,
2010-11-15,,38.8,,,,
2010-11-16,,44,17.1,14.4,19.8,5.4
2010-11-17,,5,16.8,14.8,18.8,4
2010-11-18,,17.7,16.2,15,17.4,2.4
2010-11-19,,1.1,15.2,14.4,16,1.6
2010-11-20,,4.8,15.3,14.4,16.2,1.8
2010-11-21,,6.1,,,,
2010-11-22,,4.2,17.5,15.2,19.8,4.6
2010-11-23,,2.5,16,15.2,16.8,1.6
2010-11-24,,0,17.6,15.2,20,4.8
2010-11-25,,2.1,17.8,15.4,20.2,4.8
2010-11-26,,3.8,16.9,16.2,17.6,1.4
2010-11-27,,7.2,18.1,14.4,21.8,7.4
2010-11-28,,5.8,17.5,15.4,19.6,4.2
2010-11-29,,0,17.6,14.6,20.6,6
2010-11-30,,8.1,,,,
2010-12-01,,3,17.7,15.6,19.8,4.2
2010-12-02,,16.2,15.7,15.2,16.2,1
2010-12-03,,4.9,15.7,15.2,16.2,1
2010-12-04,,2.5,17.4,16.4,18.4,2
2010-12-05,,2.6,16.3,16,16.6,0.600000000000001
2010-12-06,,3.5,,,,
2010-12-07,,3.6,18.3,15.6,21,5.4
2010-12-08,,6.3,,,,
2010-12-09,,4.5,16.3,15.2,17.4,2.2
2010-12-10,,13.4,16.8,15.8,17.8,2
2010-12-11,,6.1,17.2,14.4,20,5.6
2010-12-12,,24.6,16.5,15.6,17.4,1.8
2010-12-13,,20.5,17.5,15.2,19.8,4.6
2010-12-14,,3.9,17.9,15.2,20.6,5.4
2010-12-15,,7.3,17,15,19,4
2010-12-16,,0.3,17.4,15,19.8,4.8
2010-12-17,,2,18,16.2,19.8,3.6
2010-12-18,,3,16.4,15.2,17.6,2.4
2010-12-19,,30.6,15.6,14.2,17,2.8
2010-12-20,,23.5,17.1,15.2,19,3.8
2010-12-21,,0.5,18,15.4,20.6,5.2
2010-12-22,,8.6,17.4,14.4,20.4,6
2010-12-23,,4.1,16.4,15.2,17.6,2.4
2010-12-24,,2.6,17.25,14.4,20.1,5.7
2010-12-25,,0,19.3,16.6,22,5.4
2010-12-26,,0,17.8,16.4,19.2,2.8
2010-12-27,,3,16.9,14.6,19.2,4.6
2010-12-28,,1.7,18.3,15,21.6,6.6
2010-12-29,,5.6,17.3,15.2,19.4,4.2
2010-12-30,,0.6,17.9,14.6,21.2,6.6
2010-12-31,,0,18.3,14.8,21.8,7
2011-01-01,,8.9,17.9,13.6,22.2,8.6
2011-01-02,,17.5,18.8,13.6,24,10.4
2011-01-03,,50.5,16.6,14.4,18.8,4.4
2011-01-04,,3.8,16.4,13.2,19.6,6.4
2011-01-05,,2.2,17,15.4,18.6,3.2
2011-01-06,,5,17.5,13.8,21.2,7.4
2011-01-07,,6.1,17.4,14,20.8,6.8
2011-01-08,,1,17,12.6,21.4,8.8
2011-01-09,,4,16.3,14.4,18.2,3.8
2011-01-10,,4.1,,,,
2011-01-11,,0,18.3,15.4,21.2,5.8
2011-01-12,,0,18,14.2,21.8,7.6
2011-01-13,,8,18.5,13.6,23.4,9.8
2011-01-14,,0,18.2,13.6,22.8,9.2
2011-01-15,,2.2,18.9,14.2,23.6,9.4
2011-01-16,,1.4,18.5,14.8,22.2,7.4
2011-01-17,,0,,,,
2011-01-18,,2.4,19.4,14.8,24,9.2
2011-01-19,,32.5,17.7,13.2,22.2,9
2011-01-20,,9.3,18.4,15.4,21.4,6
2011-01-21,,1.2,18.8,14,23.6,9.6
2011-01-22,,0,19.2,15.2,23.2,8
2011-01-23,,38.2,18.3,13.8,22.8,9
2011-01-24,,7.6,19.4,16.8,22,5.2
2011-01-25,,0,17,12.8,21.2,8.4
2011-01-26,,33.2,19,14.2,23.8,9.6
2011-01-27,,34.4,18.7,13.2,24.2,11
2011-01-28,,3,16.9,13,20.8,7.8
2011-01-29,,6.1,18.8,15.8,21.8,6
2011-01-30,,2,17.4,12.4,22.4,10
2011-01-31,,3.2,18.5,14.8,22.2,7.4
2011-02-01,,0,19.3,16.2,22.4,6.2
2011-02-02,,0,19.5,15.2,23.8,8.6
2011-02-03,,0,19,14.4,23.6,9.2
2011-02-04,,35.2,18.9,14.4,23.4,9
2011-02-05,,33.2,19.3,15.8,22.8,7
2011-02-06,,8,18.3,15.2,21.4,6.2
2011-02-07,,7.8,17.2,15,19.4,4.4
2011-02-08,,43.3,18.4,14.6,22.2,7.6
2011-02-09,,2,17.6,15,20.2,5.2
2011-02-10,,10,16.8,15.4,18.2,2.8
2011-02-11,,15,18.2,16,20.4,4.4
2011-02-12,,20,18.4,15.4,21.4,6
2011-02-13,,2,18.3,15.4,21.2,5.8
2011-02-14,,3,18.4,15.2,21.6,6.4
2011-02-15,,7.1,17.8,16.2,19.4,3.2
2011-02-16,,70,17.7,15.4,20,4.6
2011-02-17,,10.4,18.3,15.2,21.4,6.2
2011-02-18,,11,19.2,15.6,22.8,7.2
2011-02-19,,47.3,18.4,15.2,21.6,6.4
2011-02-20,,42.5,18,15.6,20.4,4.8
2011-02-21,,2,18,15.8,20.2,4.4
2011-02-22,,13.1,18,14.8,21.2,6.4
2011-02-23,,35.2,18.1,13.8,22.4,8.6
2011-02-24,,16,16.9,14.2,19.6,5.4
2011-02-25,,0,18.3,14.6,22,7.4
2011-02-26,,0,18.1,14,22.2,8.2
2011-02-27,,0,18.1,14.2,22,7.8
2011-02-28,,33.4,18.1,15,21.2,6.2
2011-03-01,,28,16.9,14,19.8,5.8
2011-03-02,,30.1,17.6,15,20.2,5.2
2011-03-03,,22,18.5,14,23,9
2011-03-04,,25.5,19.2,15,23.4,8.4
2011-03-05,,38.4,19,15.2,22.8,7.6
2011-03-06,,0.5,17.3,14.2,20.4,6.2
2011-03-07,,0,18.1,14,22.2,8.2
2011-03-08,,43.3,16.1,14.2,18,3.8
2011-03-09,,10.2,,,,
2011-03-10,,4.3,15.8,12.8,18.8,6
2011-03-11,,1.5,16.1,13.4,18.8,5.4
2011-03-12,,2.5,17.2,14.2,20.2,6
2011-03-13,,2.4,17.5,14.8,20.2,5.4
2011-03-14,,0.2,18.3,13.6,23,9.4
2011-03-15,,0,19.2,16.2,22.2,6
2011-03-16,,12.8,18,15.2,20.8,5.6
2011-03-17,,0.9,17.2,16.2,18.2,2
2011-03-18,,5,17.9,14.6,21.2,6.6
2011-03-19,,41.5,17.5,16.2,18.8,2.6
2011-03-20,,15,,,,
2011-03-21,,0,16.6,13,20.2,7.2
2011-03-22,,29.6,,,,
2011-03-23,,0.5,17.5,15.2,19.8,4.6
2011-03-24,,25.5,17.1,15,19.2,4.2
2011-03-25,,45.6,,,,
2011-03-26,,1,18.9,16,21.8,5.8
2011-03-27,,1,18.6,14.2,23,8.8
2011-03-28,,0,18.6,14.6,22.6,8
2011-03-29,,0,17.9,13.4,22.4,9
2011-03-30,,0,18.5,15.2,21.8,6.6
2011-03-31,,0,18.9,15.4,22.4,7
2011-04-01,,0,21,17,25,8
2011-04-02,,2.7,17.3,15.2,19.4,4.2
2011-04-03,,10,19.5,16,23,7
2011-04-04,,12.1,18.8,15.4,22.2,6.8
2011-04-05,,3.3,17.7,15.6,19.8,4.2
2011-04-06,,1.1,17.8,16,19.6,3.6
2011-04-07,,1.7,17.7,15,20.4,5.4
2011-04-08,,16,19.5,15.2,23.8,8.6
2011-04-09,,27.2,17.5,15.6,19.4,3.8
2011-04-10,,34.5,18.3,16.4,20.2,3.8
2011-04-11,,23.9,18.7,15.4,22,6.6
2011-04-12,,19,15.7,14.4,17,2.6
2011-04-13,,5.6,18.3,14.2,22.4,8.2
2011-04-14,,37,19.5,16.4,22.6,6.2
2011-04-15,,6.3,17.1,15.8,18.4,2.6
2011-04-16,,5.4,16.8,15.4,18.2,2.8
2011-04-17,,1.5,17.1,15.8,18.4,2.6
2011-04-18,,7.2,16.4,14.8,18,3.2
2011-04-19,,7.4,17.6,15.4,19.8,4.4
2011-04-20,,6.6,16.8,14.8,18.8,4
2011-04-21,,16,17.5,15.4,19.6,4.2
2011-04-22,,0.3,18.5,15.4,21.6,6.2
2011-04-23,,0.6,18.5,15.6,21.4,5.8
2011-04-24,,2.5,19.4,16.6,22.2,5.6
2011-04-25,,7.3,17.6,16.2,19,2.8
2011-04-26,,5,19.1,16.2,22,5.8
2011-04-27,,0,18.6,14.2,23,8.8
2011-04-28,,1.7,18.8,15.8,21.8,6
2011-04-29,,3.8,18.5,13.4,23.6,10.2
2011-04-30,,43.7,19.2,14.8,23.6,8.8
2011-05-01,,4.4,20.4,16.6,24.2,7.6
2011-05-02,,0.5,19.5,15.6,23.4,7.8
2011-05-03,,3.3,20.7,17.6,23.8,6.2
2011-05-04,,3.3,19.8,16.6,23,6.4
2011-05-05,,0,20.9,17.6,24.2,6.6
2011-05-06,,0,20.3,16.2,24.4,8.2
2011-05-07,,0.5,19.9,17.2,22.6,5.4
2011-05-08,,2,19.9,17.8,22,4.2
2011-05-09,,3.5,18.7,15.4,22,6.6
2011-05-10,,0.6,20.1,16,24.2,8.2
2011-05-11,,0,20.1,16.8,23.4,6.6
2011-05-12,,14.2,20.6,17,24.2,7.2
2011-05-13,,2.1,17,15.8,18.2,2.4
2011-05-14,,0.5,16.9,15.4,18.4,3
2011-05-15,,5.8,19,15.2,22.8,7.6
2011-05-16,,4.5,17.1,15.4,18.8,3.4
2011-05-17,,15.6,19.3,14.4,24.2,9.8
2011-05-18,,3.5,19.4,15,23.8,8.8
2011-05-19,,0,18.1,15.6,20.6,5
2011-05-20,,0.6,17.6,14.8,20.4,5.6
2011-05-21,,0.4,17.7,15.2,20.2,5
2011-05-22,,36,18.5,15.2,21.8,6.6
2011-05-23,,2.2,17.6,14.4,20.8,6.4
2011-05-24,,5,17.3,14.4,20.2,5.8
2011-05-25,,0.7,18.1,14.6,21.6,7
2011-05-26,,1.1,18.5,15.4,21.6,6.2
2011-05-27,,0,20.1,16,24.2,8.2
2011-05-28,,0,17.7,15.4,20,4.6
2011-05-29,,10,18.4,15.4,21.4,6
2011-05-30,,1.1,18.5,16,21,5
2011-05-31,,1.2,19,16.8,21.2,4.4
2011-06-01,,5.2,18.6,16.4,20.8,4.4
2011-06-02,,6.5,16.9,15.8,18,2.2
2011-06-03,,4.2,17.7,15.4,20,4.6
2011-06-04,,1.2,17,15.2,18.8,3.6
2011-06-05,,0,18.8,15.4,22.2,6.8
2011-06-06,,2.5,18.5,16.6,20.4,3.8
2011-06-07,,0.5,19.3,16.2,22.4,6.2
2011-06-08,,0,18,14.8,21.2,6.4
2011-06-09,,0,20.1,15.4,24.8,9.4
2011-06-10,,0,18.3,16.6,20,3.4
2011-06-11,,0,21,16,26,10
2011-06-12,,0,,,,
2011-06-13,,0,19.4,15.4,23.4,8
2011-06-14,,0,19.9,16.6,23.2,6.6
2011-06-15,,0,19.7,14.6,24.8,10.2
2011-06-16,,0.5,19,15,23,8
2011-06-17,,0,18.6,16,21.2,5.2
2011-06-18,,5.2,18.6,15.8,21.4,5.6
2011-06-19,,0.5,18.6,17.8,19.4,1.6
2011-06-20,,5.3,19.5,14.6,24.4,9.8
2011-06-21,,13.4,17.5,16,19,3
2011-06-22,,0.7,18.4,14.8,22,7.2
2011-06-23,,0.4,17.4,15.4,19.4,4
2011-06-24,,0,17.7,15.8,19.6,3.8
2011-06-25,,0.6,17.1,15.4,18.8,3.4
2011-06-26,,2.9,18.6,14.4,22.8,8.4
2011-06-27,,0,19.7,15.4,24,8.6
2011-06-28,,0,19,14.6,23.4,8.8
2011-06-29,,0,18.8,13.8,23.8,10
2011-06-30,,7.7,18.3,14.6,22,7.4
2011-07-01,,4.3,17.9,13.6,22.2,8.6
2011-07-02,,2,18.7,15.4,22,6.6
2011-07-03,,0.5,18.3,14,22.6,8.6
2011-07-04,,0,17.7,14.4,21,6.6
2011-07-05,,12,17.5,15,20,5
2011-07-06,,41,22,,22,22
2011-07-07,,0,14,14,,
2011-07-08,,0,22.6,,22.6,22.6
2011-07-09,,0,18.6,18.6,,
2011-07-10,,0,18.8,15.2,22.4,7.2
2011-07-11,,0,18.3,14.4,22.2,7.8
2011-07-12,,20.5,18.1,14.4,21.8,7.4
2011-07-13,,0.6,17.9,15,20.8,5.8
2011-07-14,,13,15.9,14,17.8,3.8
2011-07-15,,16,16.9,14,19.8,5.8
2011-07-16,,3.9,18.7,15,22.4,7.4
2011-07-17,,1.1,18,15.4,20.6,5.2
2011-07-18,,0,18.4,15.2,21.6,6.4
2011-07-19,,0,20.3,16.4,24.2,7.8
2011-07-20,,0,20.2,16,24.4,8.4
2011-07-21,,0,21.5,18.8,24.2,5.4
2011-07-22,,0,20.8,17.2,24.4,7.2
2011-07-23,,0,21.1,18.8,23.4,4.6
2011-07-24,,0.6,20.5,16.6,24.4,7.8
2011-07-25,,0,20.3,16.6,24,7.4
2011-07-26,,0,21.1,16.6,25.6,9
2011-07-27,,0,20,15.4,24.6,9.2
2011-07-28,,2.3,18.1,14.8,21.4,6.6
2011-07-29,,6.8,17.8,14.8,20.8,6
2011-07-30,,1.1,16.4,14.2,18.6,4.4
2011-07-31,,0,17.2,15,19.4,4.4
2011-08-01,,0,17.6,14,21.2,7.2
2011-08-02,,1.5,18.9,13.8,24,10.2
2011-08-03,,1.3,19.5,15.8,23.2,7.4
2011-08-04,,0,18.9,14.8,23,8.2
2011-08-05,,0,20.4,15.4,25.4,10
2011-08-06,,0,21.5,16.8,26.2,9.4
2011-08-07,,0,20,15.4,24.6,9.2
2011-08-08,,0,20.8,16.6,25,8.4
2011-08-09,,0,,,,
2011-08-10,,0,19,14.6,23.4,8.8
2011-08-11,,0,19.1,14.8,23.4,8.6
2011-08-12,,0,20.2,16,24.4,8.4
2011-08-13,,0,20.4,14.4,26.4,12
2011-08-14,,0,20,17,23,6
2011-08-15,,1.5,19.8,16.6,23,6.4
2011-08-16,,0,18.5,14.2,22.8,8.6
2011-08-17,,4.5,18.4,13.6,23.2,9.6
2011-08-18,,0.4,19.4,16,22.8,6.8
2011-08-19,,0.4,18.9,14.4,23.4,9
2011-08-20,,8.5,18,15,21,6
2011-08-21,,30.5,17.4,14,20.8,6.8
2011-08-22,,10.3,19.5,15.2,23.8,8.6
2011-08-23,,2,18.2,14.2,22.2,8
2011-08-24,,0,17.7,13.4,22,8.6
2011-08-25,,0,20,15.4,24.6,9.2
2011-08-26,,0,18.3,14.2,22.4,8.2
2011-08-27,,12.1,20.7,16.8,24.6,7.8
2011-08-28,,0.8,19.4,16.4,22.4,6
2011-08-29,,0,20.4,16.2,24.6,8.4
2011-08-30,,0,19.8,15.2,24.4,9.2
2011-08-31,,0,19.6,16.2,23,6.8
2011-09-01,,0,20.3,18.4,22.2,3.8
2011-09-02,,0,19.6,14.6,24.6,10
2011-09-03,,0,19.2,14.8,23.6,8.8
2011-09-04,,0,18.4,14,22.8,8.8
2011-09-05,,0,19.9,14,25.8,11.8
2011-09-06,,0,19.2,15.2,23.2,8
2011-09-07,,0,17.9,15.6,20.2,4.6
2011-09-08,,3.7,16.2,14.2,18.2,4
2011-09-09,,0,18.5,14.2,22.8,8.6
2011-09-10,,2,18.7,14.8,22.6,7.8
2011-09-11,,0,18.6,14.8,22.4,7.6
2011-09-12,,0,19.7,14.8,24.6,9.8
2011-09-13,,0,20.9,16,25.8,9.8
2011-09-14,,0,21.2,16.4,26,9.6
2011-09-15,,0,20.8,16,25.6,9.6
2011-09-16,,0,17.4,14.4,20.4,6
2011-09-17,,0.7,19.3,16.2,22.4,6.2
2011-09-18,,3,16.8,14.6,19,4.4
2011-09-19,,1.1,18.1,14.8,21.4,6.6
2011-09-20,,0,18.9,15,22.8,7.8
2011-09-21,,12.2,17,13.8,20.2,6.4
2011-09-22,,1.2,20.9,17.6,24.2,6.6
2011-09-23,,1.4,17.6,15.6,19.6,4
2011-09-24,,15.7,17.4,15,19.8,4.8
2011-09-25,,2.5,17.7,15.4,20,4.6
2011-09-26,,0,18.9,15.4,22.4,7
2011-09-27,,0,20.4,15.6,25.2,9.6
2011-09-28,,0,19.5,14.8,24.2,9.4
2011-09-29,,0,18.9,15.6,22.2,6.6
2011-09-30,,1.8,17.6,14.8,20.4,5.6
2011-10-01,,0,17.6,15,20.2,5.2
2011-10-02,,19.5,18.5,16,21,5
2011-10-03,,32.6,17.8,14.6,21,6.4
2011-10-04,,8.5,17.4,14.8,20,5.2
2011-10-05,,24.6,19.6,14.8,24.4,9.6
2011-10-06,,9.5,19.2,15.6,22.8,7.2
2011-10-07,,1.6,18.1,13.4,22.8,9.4
2011-10-08,,15.2,19,16,22,6
2011-10-09,,31.5,19.2,16.8,21.6,4.8
2011-10-10,,27.4,16.4,14.2,18.6,4.4
2011-10-11,,9.8,18.3,16.4,20.2,3.8
2011-10-12,,0,18.3,15,21.6,6.6
2011-10-13,,1.4,19.2,15.8,22.6,6.8
2011-10-14,,6.7,16.7,14.8,18.6,3.8
2011-10-15,,23.6,17.1,15.8,18.4,2.6
2011-10-16,,8.3,15.7,13.6,17.8,4.2
2011-10-17,,15.8,15.3,12.4,18.2,5.8
2011-10-18,,0,15.8,11.8,19.8,8
2011-10-19,,0,19,14.6,23.4,8.8
2011-10-20,,0,18.4,13.6,23.2,9.6
2011-10-21,,0,18.4,13.8,23,9.2
2011-10-22,,0,18.5,14.4,22.6,8.2
2011-10-23,,0.2,14.1,11.2,17,5.8
2011-10-24,,12.7,17.4,13.8,21,7.2
2011-10-25,,8.7,19.6,15.2,24,8.8
2011-10-26,,17.1,18.9,14.8,23,8.2
2011-10-27,,5.8,17.3,14.2,20.4,6.2
2011-10-28,,0,17.9,14.6,21.2,6.6
2011-10-29,,1.3,16.2,15.6,16.8,1.2
2011-10-30,,0.8,18,13.6,22.4,8.8
2011-10-31,,,,,,
2011-11-01,,0,21,17.2,24.8,7.6
2011-11-02,,0,20.5,16,25,9
2011-11-03,,5.1,18.1,17.2,19,1.8
2011-11-04,,8.4,17.9,16,19.8,3.8
2011-11-05,,0,17.5,15.4,19.6,4.2
2011-11-06,,15.5,19.3,15.2,23.4,8.2
2011-11-07,,25,17.7,14.8,20.6,5.8
2011-11-08,,17.6,17.4,15,19.8,4.8
2011-11-09,,26,17.4,15.6,19.2,3.6
2011-11-10,,15.5,19.3,16.6,22,5.4
2011-11-11,,61.7,17.5,15.2,19.8,4.6
2011-11-12,,18.4,15.5,14.6,16.4,1.8
2011-11-13,,0,14.5,12.8,16.2,3.4
2011-11-14,,5.7,16.9,15.2,18.6,3.4
2011-11-15,,5,17.5,16.4,18.6,2.2
2011-11-16,,7.8,16.6,15.4,17.8,2.4
2011-11-17,,6,17.9,13.8,22,8.2
2011-11-18,,0,18,14.6,21.4,6.8
2011-11-19,,3,19.7,15.8,23.6,7.8
2011-11-20,,11,18.7,14.8,22.6,7.8
2011-11-21,,31,18.8,14.8,22.8,8
2011-11-22,,0.1,,,,
2011-11-23,,49,17.5,14.8,20.2,5.4
2011-11-24,,2.7,,,,
2011-11-25,,0,,,,
2011-11-26,,5,17.5,17,18,1
2011-11-27,,2.1,19.4,17,21.8,4.8
2011-11-28,,39.9,17.5,15.4,19.6,4.2
2011-11-29,,15.7,16.1,14.6,17.6,3
2011-11-30,,38.6,18,14.6,21.4,6.8
2011-12-01,,0,18.1,14.6,21.6,7
2011-12-02,,17.1,16.9,14.8,19,4.2
2011-12-03,,18.9,17.4,15.2,19.6,4.4
2011-12-04,,45.4,17.3,15.2,19.4,4.2
2011-12-05,,54.5,16.9,15,18.8,3.8
2011-12-06,,58.1,18,14.8,21.2,6.4
2011-12-07,,32.8,17.5,13.8,21.2,7.4
2011-12-08,,1.7,16.6,14.8,18.4,3.6
2011-12-09,,1.3,18.8,16,21.6,5.6
2011-12-10,,4.7,17,12.6,21.4,8.8
2011-12-11,,14.5,17.7,14.4,21,6.6
2011-12-12,,7,17.5,15.4,19.6,4.2
2011-12-13,,23.5,17.9,15,20.8,5.8
2011-12-14,,4.8,16.2,14.8,17.6,2.8
2011-12-15,,33.7,17.4,14.8,20,5.2
2011-12-16,,9.7,17.2,14.8,19.6,4.8
2011-12-17,,17.2,16.8,15,18.6,3.6
2011-12-18,,19.7,18.5,16,21,5
2011-12-19,,33.4,16,15.4,16.6,1.2
2011-12-20,,0,18.9,16.2,21.6,5.4
2011-12-21,,0,18.9,14.8,23,8.2
2011-12-22,,0,18.8,14.4,23.2,8.8
2011-12-23,,0,17.6,13.4,21.8,8.4
2011-12-24,,0,19.1,15.8,22.4,6.6
2011-12-25,,0,20.6,16.4,24.8,8.4
2011-12-26,,0.7,19.7,15.4,24,8.6
2011-12-27,,4.8,19.7,15.8,23.6,7.8
2011-12-28,,8,18.8,15.2,22.4,7.2
2011-12-29,,21.5,19.6,15,24.2,9.2
2011-12-30,,3.5,18.7,14.2,23.2,9
2011-12-31,,0,18.6,15.4,21.8,6.4
2012-01-01,,0,19.5,15,24,9
2012-01-02,,37.7,19.3,15.6,23,7.4
2012-01-03,,31.5,17,16,18,2
2012-01-04,,2.8,17.6,15,20.2,5.2
2012-01-05,,45.5,16.6,16.4,16.8,0.400000000000002
2012-01-06,,3.2,16.6,14.8,18.4,3.6
2012-01-07,,0.5,17.9,15,20.8,5.8
2012-01-08,,4.6,16.2,15.4,17,1.6
2012-01-09,,2.1,18.2,14.8,21.6,6.8
2012-01-10,,24.6,18.1,14.4,21.8,7.4
2012-01-11,,0.6,17.8,15.8,19.8,4
2012-01-12,,0,19.3,16,22.6,6.6
2012-01-13,,4.9,18.5,15.8,21.2,5.4
2012-01-14,,0,18,14.8,21.2,6.4
